trim_bmt_bp_id,bmt_bp_id,bmt_vers,bmt_catg_cd,bmt_shrt_nm,bmt_bp_adnl_nm,bmt_cmpy_id,bmt_cntry_cd,bmt_place_desc,bmt_dflt_addr_srl,bmt_hldng_lmt,bmt_multpn_fctr,bmt_alrt_prcnt,bmt_crtn_authid,bmt_upd_authid,bmt_crtn_date,bmt_upd_date,bmt_crtn_tmstmp,bmt_upd_tmstmp,bmt_bp_prev_nm,bmt_cmpy_cin,bmt_cmpy_inc_date,bmt_sebi_reg_num,bmt_dp_id,bmt_pan,bmt_off_addr_1,bmt_off_addr_2,bmt_off_addr_3,bmt_off_city,bmt_off_state,bmt_off_country,bmt_off_pin_code,bmt_off_tel,bmt_off_fax_num,bmt_cor_addr_1,bmt_cor_addr_2,bmt_cor_addr_3,bmt_cor_city,bmt_cor_state,bmt_cor_country,bmt_cor_pin_code,bmt_cor_tel,bmt_cor_fax_num,bmt_cmp_offr_nm,bmt_cmp_offr_dsgn,bmt_cmp_offr_email,bmt_cmp_offr_tel,bmt_cmp_offr_fax,bmt_cmp_offr_mob,bmt_admn_nm,bmt_admn_dsgn,bmt_admn_email,bmt_admn_tel,bmt_admn_fax,bmt_admn_mob,bmt_cert_auth_nm,bmt_cert_num,bmt_cor_state_other,bmt_off_state_other,bmt_same_mkr_chkr_flag,bmt_bp_active,bmt_sebi_cert_exp_dt,bmt_billing_email_id,bmt_tan,bmt_gstn,bmt_sebi_cert_rgstrn_dt,rn,rfm_rta_id,rfm_fundcode,rfm_bp_id,rfm_fundname,rfm_funddesc,create tmstmp,Modify tmstmp,modify user,create user,rn-2
P4801,P4801   ,0,1,Berkeley Securities Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-06,2012-06-06,2012-06-06 17:57:12,2014-01-28 17:33:43,,U74999PB2009PLC032935,2009-06-17,INB231355430,        ,AADCB7787M,"SCO. 42,","Sector - 26,",Madhya Marg,Chandigarh,Punjab,India,160019,9592087707,0172-5008888,"SCO. 42,","Sector - 26,",Madhya Marg,Chandigarh,Punjab,India,160019,9592087707,0172-5008888,Manoj Sukhwal,Compl. Officer,dummy_mail@dummy.com,0172-5029965,0172-5008888,0,Manoj Sukhwal,Compl. Officer,dummy_mail@dummy.com,0172-5029965,0172-5008888,0,,,,,,,,,,,,1,,,,,,,,,,
P4812,P4812   ,0,1,Santosh Kumar Kejriwal Securities Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-06,2012-06-06,2012-06-06 17:57:13,2014-01-28 17:33:43,,21-64108 of 1994,1994-07-25,INB230775936,        ,AAHCS0077P,"2, Brabourne Road,",Govind Bhawan,6th Floor,Kolkata,West Bengal,India,700001,033-39837700,033-39837741,"2, Brabourne Road,",Govind Bhawan,6th Floor,Kolkata,West Bengal,India,700001,033-39837700,033-39837741,Saumitra Mukherjee,Compl. Officer,dummy_mail@dummy.com,033-39837700,033-39837741,0,Saumitra Mukherjee,Compl. Officer,dummy_mail@dummy.com,033-39837700,033-39837741,0,,,,,,,,,,,,1,,,,,,,,,,
P4823,P4823   ,0,1,SAS Broking Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-06,2012-06-06,2012-06-06 17:57:14,2014-01-28 17:33:43,,132833,2001-07-23,INB231217135,        ,AAHCS4073R,"101, 1st Floor, Amsons IT Park,","Plot No. A/16, Road No. 08, ","Wagle Industrial Estate, Thane (W)",Thane,Maharashtra,India,400604,022-61912222,022-25825814,"101, 1st Floor, Amsons IT Park,","Plot No. A/16, Road No. 08, ","Wagle Industrial Estate, Thane (W)",Thane,Maharashtra,India,400604,022-61912222,022-25825814,Rajesh Dhruvraj Singh,Compl. Officer,dummy_mail@dummy.com,022-61912244,022-25825814,0,Farzana Ansari,Principal Officr,dummy_mail@dummy.com,022-61912222,022-25825814,0,,,,,,,,,,,,1,,,,,,,,,,
P4834,P4834   ,1,1,UTI Asset Management Company Limited,UTI Asset Management Company Limited,,1,,0,,,,NAZMEENS,NAZMEENS,2015-06-10,2015-06-10,2015-06-10 17:42:31,2015-06-10 17:42:31,,U65991MH2002G0I137867,2002-11-14,MF/048/03/01,        ,AAACU6260F,"UTI Tower, GN Block,","Bandra Kurla Complex,",Bandra (E),Mumbai,19,85,400051,022-66786666,,"UTI Tower, GN Block,","Bandra Kurla Complex,",Bandra (E),Mumbai,19,85,400051,022-66786666,,Satish Chandra Dikshit,Compl. Officer,dummy_mail@dummy.com,022-66786365,022-66786578,0,Prashant Soni,HEAD R AND T,dummy_mail@dummy.com,022-66786736,022-26522226,0,,,,,Y,,,,,,,1,R3500,P4834,P4834,UTI Asset Management Company Limited,UTI Asset Management Company Limited,,2013-06-25 16:23:35,PRDKRA,,1
P4845,P4845   ,0,1,Visual Securities Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-11,2012-06-11,2012-06-11 18:24:28,2014-01-28 17:33:43,,U67120WB2005PTC103343,2005-05-26,INB/INF231241531,        ,AACCV0672Q,"16, India Exchange Place,","1st Floor, ",Room No. 7 & 8,Kolkata,West Bengal,India,700001,033-22308180,033-22318859,"16, India Exchange Place",1st Floor,Room No. 7 & 8,Kolkata,West Bengal,India,700001,033-22308180,033-22318859,Ritesh J Gandhi,Director,dummy_mail@dummy.com,033-22308180,033-22318859,0,Anup Jhunjhunwala,Director,dummy_mail@dummy.com,033-22308180,,0,NSDL - Issuing Authority,100162,,,,,,,,,,1,,,,,,,,,,
P4856,P4856   ,0,1,SPS Share Brokers Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-14,2012-06-14,2012-06-14 17:58:04,2014-01-28 17:33:43,,U67190MH1997PTC109343,1997-10-07,INB010979938,        ,AABCS9622C,"121/4, Agra Building","1st Floor, M. G. Road",Fort,Mumbai,Maharashtra,India,400001,022-22674832,,"66, Tamrind Lane","4/5, Hajikasam Building, 1st Floor,",Fort,Mumbai,Maharashtra,India,400001,022-40344034,022-40344085/90,Pratik H. Shah,Compl. Officer,dummy_mail@dummy.com,022-40344034,022-40344085/90,0,Pratik H. Shah,Compl. Officer,dummy_mail@dummy.com,022-40344034,022-40344085/90,0,,,,,,,,,,,,1,,,,,,,,,,
P4867,P4867   ,0,1,Brics Securities Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-06-15,2012-06-15,2012-06-15 14:39:13,2012-06-15 14:39:13,,U65990MH1993PLC072800,1993-12-07,INB/INF011205730,IN303296,AAACB4908R,"Sadhana House, 1st Floor ","S70, P.B Marg, Behind Mahindra Tower",Worli,Mumbai,Maharashtra,India,400018,022-66360000,022-24994002,"Sadhana House, 1st Floor ","S70, P.B Marg, Behind Mahindra Tower",Worli,Mumbai,Maharashtra,India,400018,022-66360000,022-24994002,Bineet Jha,CS/Compl. Offr,dummy_mail@dummy.com,022-66360013,022-24994002,0,Bineet Jha,CS/Compl. Offr,dummy_mail@dummy.com,022-66360013,022-24994002,0,,,,,,,,,,,,1,,,,,,,,,,
P4878,P4878   ,0,1,B. D. Shah Securities Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-18,2012-06-18,2012-06-18 11:54:07,2014-01-28 17:33:43,,111171,1997-08-10,INB230993439,        ,AAACB4755E,"R-701,","Rotunda, Appollo Street,",Fort,Mumbai,Maharashtra,India,400023,022-66331251,,"102/B, Charmee Enclave ","Service Road, off Shraddhanand Road",Vile Parle (East),Mumbai,Maharashtra,India,400057,022-26108942,022-26101817,Pragna Hemal Doshi,Compl. Officer,dummy_mail@dummy.com,022-26125385,022-26101817,0,Mitesh Bipin Shah,Director,dummy_mail@dummy.com,022-26108942,022-26101817,0,,,,,,,,,,,,1,,,,,,,,,,
P4889,P4889   ,0,1,Bhaidas Maganlal & CO.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-18,2012-06-18,2012-06-18 18:32:07,2014-01-28 17:33:43,,-,1994-02-11,INB010659518,        ,AEQPM8297K,"PS-11, Rotunda, 2nd Floor",Phiroze Jeejeebhoy Tower,Bombay Samachar Marg,Mumbai,Maharashtra,India,400023,022-22723146,,"PS-11, Rotunda, 2nd Floor",Phiroze Jeejeebhoy Tower,Bombay Samachar Marg,Mumbai,Maharashtra,India,400023,022-22723146,,Kuntal Chandrakant Parekh,Compl. Officer,dummy_mail@dummy.com,022-22722076,022-22721965,0,Vishwanath R. Matre,-,dummy_mail@dummy.com,022-22722076,022-22721965,0,,,,,,,,,,,,1,,,,,,,,,,
P4890,P4890   ,0,1,Nariman Finvest Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-19,2012-06-19,2012-06-19 18:03:16,2014-01-28 17:33:43,,U65999WB1994PTC066171,1994-11-29,INB230885437,        ,AABCN2859C,"842A Marshall House,","33/1, N.S. Road",,Kolkata,West Bengal,India,700001,,,"4 Phoenix, 1st floor","457 S.V.P. Road,",Prathana Samaj,Mumbai,Maharashtra,India,400004,022-66338811,022-66336854,Seema Shah,Depository Head,dummy_mail@dummy.com,022-66338811,022-66336854,0,Devendra Agarwal,Director,dummy_mail@dummy.com,022-66338811,022-66336854,0,,,,,,,,,,,,1,,,,,,,,,,
P4903,P4903   ,0,1,Prabhudas Lilladher Private Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-06-20,2012-06-20,2012-06-20 18:13:06,2012-06-20 18:13:06,,29670,1983-03-30,INB/INF230597738,IN303868,AAACP2733Q,"3rd Floor, Sadhana House,","570, P.B Marg,",Worli,Mumbai,Maharashtra,India,400018,022-66322222,022-66322229,"3rd Floor, Sadhana House,","570, P.B Marg,",Worli,Mumbai,Maharashtra,India,400018,022-66322222,022-66322229,Namita Godbole,CS/Compl Manager,dummy_mail@dummy.com,022-66322396,022-66322229,0,Sabita Kamath,VP & DP Head,dummy_mail@dummy.com,022-66322450,022-66322459,0,,,,,,,,,,,,1,,,,,,,,,,
P4914,P4914   ,0,1,Navkar Share & Stock Brokers Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-20,2012-06-20,2012-06-20 18:13:08,2014-01-28 17:33:43,,04-36478 of 1999-2000,1999-08-25,INB011099430,        ,AABCN0385P,"3, Vimla","Near Old Sharda Mandir Road,",Ellisbridge,Ahmedabad,Gujarat,India,380006,079-26922424,079-26924040,"201/A, Shivalik Corporate Park,",B/H IOC Petrol Pump,Shivranjani Satellite,Ahmedabad,Gujarat,India,380015,079-26922424,079-26924040,Pradip Shah,Director,dummy_mail@dummy.com,079-28926801,079-26924040,0,Karnik Shah,Director,dummy_mail@dummy.com,079-26926802,079-26924040,0,,,,,,,,,,,,1,,,,,,,,,,
P4925,P4925   ,0,1,Arcadia Share And Stock Brokers PVt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-21,2012-06-21,2012-06-21 17:42:38,2014-01-28 17:33:43,,11-91045 of 1995,1995-07-26,INB010778232,        ,AAACA4562G,"2nd Floor, Lenin Complex","Opp. Apollo Hospital, Bhagya Nagar ","Colony, KP HP Kukatpalwi",Hyderabad,Andhra Pradesh,India,500072,040-64506151,040-64505151,328 Ninad Bldg No. 7,Near Bhavishya Nidhi Bhavan,Bandra (East),Mumbai,Maharashtra,India,400051,022-67739999,022-26478988,Jean Sequeira,Director,dummy_mail@dummy.com,022-67739999,022-6478988,0,Victor D'Souza,Vice President,dummy_mail@dummy.com,022-67739999,022-26478988,0,,,,,,,,,,,,1,,,,,,,,,,
P4936,P4936   ,0,1,Bhansali Value Creations Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-23,2012-06-23,2012-06-23 13:22:21,2014-01-28 17:33:43,,U67190MH2011PTC212415,2011-01-17,INB231446130,        ,AAECB3879K,"710/711, Rahejas Chambers,","Free Press Journal Marg,",Nariman Point,Mumbai,Maharashtra,India,400021,,,"103-104, Ratnadeep,","Opp Central Salt Research,",Waghawadi Road,Bhavnagar,Gujarat,India,364001,0278-3005999,0278-3005915,Siju Thomas,Director,dummy_mail@dummy.com,9898237676,0278-3005915,0,Yesha Mehta,Director,dummy_mail@dummy.com,0278-3005999,0278-3005915,0,,,,,,,,,,,,1,,,,,,,,,,
P4947,P4947   ,0,1,Bhavik Rajesh Khandhar Share & Stock Brokers Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-23,2012-06-23,2012-06-23 13:25:39,2014-01-28 17:33:43,,11-118616,1999-03-03,INB011057537,        ,AAACB9797Q,"R-516/517, Rotunda",Dalal Street,,Mumbai,Maharashtra,India,400001,022-22075651,,"C/o Rajesh Enterprises,","278 Jeevan Udyog, 2nd Floor,","Above Khadi Bhandar DN Rd., Fort",Mumbai,Maharashtra,India,400001,022-22075632,022-22073486,Nikesh D Shah,Compl. Officer,dummy_mail@dummy.com,022-22075634,022-22073486,0,Kirtida R Khandhar,Director,dummy_mail@dummy.com,022-22075632,022-22073486,0,,,,,,,,,,,,1,,,,,,,,,,
P4958,P4958   ,0,1,Sharda Capital Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-23,2012-06-23,2012-06-23 13:25:40,2014-01-28 17:33:43,,U65910DL2009PTC187083,2009-01-29,INB051387737,        ,AAMCS7223C,"701, Nirmal Tower, ","26, Barakhamba Road,","Connaught Place,",New Delhi,Delhi,India,110001,011-43596401,011-43596410,"605, Pearl Business Park,","Near Fun Cinema,Netaji Subhash Place",Pitampura,New Delhi,Delhi,India,110034,011-43596401,022-43596410,Arpit Gupta,Director,dummy_mail@dummy.com,011-43596401,011-43596410,0,Arpit Gupta,Director,dummy_mail@dummy.com,011-43596401,011-43596410,0,,,,,,,,,,,,1,,,,,,,,,,
P4969,P4969   ,0,1,Motilal Oswal Securities Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-26,2012-06-26,2012-06-26 14:30:42,2014-09-02 10:13:03,,U65990MH1994PLC079418,1994-05-07,IN-DP-NSDL-152-2000,IN301862,AAACD3654Q,"2nd Floor, Palm Spring Complex","New Link Road,",Malad (W),Mumbai,Maharashtra,India,400064,022-30801000,022-28449200,"2nd Floor, Palm Spring Complex","New Link Road,",Malad (W),Mumbai,Maharashtra,India,400064,022-30801000,022-28449200,Neeraj Agarwal,Vice President,dummy_mail@dummy.com,022-30801636,022-28449200,0,Naresh Gupta,Vice President,dummy_mail@dummy.com,022-30801128,022-28449200,0,,,,,Y,,,,,,,1,,,,,,,,,,
P4970,P4970   ,0,1,HTS Securities Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-26,2012-06-26,2012-06-26 14:30:43,2014-01-28 17:33:43,,U67120MH1997PTC110304,1997-08-27,INB010983836,        ,AAACH2781C,"506, Rotunda Bldg. Stock Exchange","Tower, Dalal Street ",Fort,Mumbai,Maharashtra,India,400001,022-66373070,022-22722673,"506, Rotunda Bldg. Stock Exchange","Tower, Dalal Street ",Fort,Mumbai,Maharashtra,India,400001,022-66373070,022-22722673,Jayesh H. Shah,Director,dummy_mail@dummy.com,022-66373070,022-22722673,0,Jayesh H. Shah,Director,dummy_mail@dummy.com,022-66373070,022-22722673,0,,,,,,,,,,,,1,,,,,,,,,,
P4981,P4981   ,0,1,Khambatta Securities Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-26,2012-06-26,2012-06-26 14:30:44,2014-01-28 17:33:43,,U67120MH1997PLC10754,1997-04-24,INB230977531,        ,AAACK4221A,"#1 Ground Floor, 7/10 Botawala Bldg.","9 Bank Street, Horniman Circle",Fort,Mumbai,Maharashtra,India,400001,022-66413328,022-66413377,"#1 Ground Floor, 7/10 Botawala Bldg.","9 Bank Street, Horniman Circle",Fort,Mumbai,Maharashtra,India,400001,022-66413328,022-66413377,Nilesh K. Sindhav,Compl. Officer,dummy_mail@dummy.com,022-66413328,022-66413377,0,Nilesh K. Sindhav,Compl. Officer,dummy_mail@dummy.com,022-66413328,022-66413377,0,,,,,,,,,,,,1,,,,,,,,,,
P4992,P4992   ,0,1,SAV Stock Management Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-26,2012-06-26,2012-06-26 14:30:45,2014-01-28 17:33:43,,11-117631,1998-12-28,INB011058436,        ,AABCA9880G,"307, Yusuf Building, 3rd Floor, Next","to Akbarally, Veer Nariman Road",Fort,Mumbai,Maharashtra,India,400001,022-22042272,022-22822870,"307, Yusuf Building, 3rd Floor, Next","to Akbarally, Veer Nariman Road",Fort,Mumbai,Maharashtra,India,400001,022-22042272,022-22822870,Brij Mohandas Binani,Compl. Officer,dummy_mail@dummy.com,022-22042272,022-22822870,0,Vinod Kumar Bagri,Director,dummy_mail@dummy.com,022-22042272,022-22822870,0,,,,,,,,,,,,1,,,,,,,,,,
P5005,P5005   ,0,1,Shroff Securities Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-26,2012-06-26,2012-06-26 14:30:46,2014-01-28 17:33:43,,U67120WB1995PTC067803,1995-01-24,INP000003823,        ,AADCS7431F,"16, India Exchange Place,","Ground Floor,",Room No. 43,Kolkata,West Bengal,India,700001,033-32933592,033-22895783,"2/1/1A,",Bright Street,,Kolkata,West Bengal,India,700019,033-32933658,,Sumit Kundu,Compl. Officer,dummy_mail@dummy.com,033-32933592,033-22895783,0,Aditya Shroff,Director,dummy_mail@dummy.com,,,0,,,,,,,,,,,,1,,,,,,,,,,
P5016,P5016   ,0,1,PUG Securities Private Limited,0,,,,0,,,,SYSTEM  ,SYSTEM  ,2012-06-26,2012-06-26,2012-06-26 14:34:36,2012-06-26 14:34:36,,U67120DL2003PTC121534,2003-07-29,IN-DP-NSDL-345-2011,IN303972,AADCM6194K,"1001-1007, 10th Floor,",Vijaya Building,"17, Barakhamba Road",New Delhi,Delhi,India,110001,011-43728020,011-41511770,"1001-1007, 10th Floor",Vijaya Building,"17, Barakhamba Road,",New Delhi,Delhi,India,110001,011-43728020,011-41511770,Piyush Pandey,Compl. Officer,dummy_mail@dummy.com,011-43728027,011-41511770,0,Govind Rawat,Manager - IT,dummy_mail@dummy.com,011-43728050,011-41511770,0,,,,,,,,,,,,1,,,,,,,,,,
P5027,P5027   ,0,1,Greshma Shares & Stocks Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-28,2012-06-28,2012-06-28 10:42:00,2014-01-28 17:33:43,,U74990MH2009PLC194870,2009-08-13,INB231352635,        ,AADCG5220E,"124, Viraj","41-42, 4th Floor, S.V Road",Khar (West),Mumbai,Maharashtra,India,400052,022-30056400,022-30056444,"124, Viraj","41-42, 4th Floor, S.V Road",Khar (West),Mumbai,Maharashtra,India,400052,022-30056400,022-30056444,Harshad T. Parekh,Director,dummy_mail@dummy.com,022-30056400,022-30056444,0,Dinesh B. Shah,President R.M,dummy_mail@dummy.com,022-30056440,022-30056444,0,,,,,,,,,,,,1,,,,,,,,,,
P5038,P5038   ,0,1,Derivium Tradition Securities (India) Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-06-30,2012-06-30,2012-06-30 12:54:05,2014-01-28 17:33:43,,U67120MH2003PTC139989,2003-10-04,INB231300535,        ,AABCD8117D,Eucharistic Congress Building No.III,"10th Floor, 5th Convent Road",Colaba,Mumbai,Maharashtra,India,400039,022-66064626,022-66064603,Eucharistic Congress Building No.III,"10th Floor, 5th Convent Road",Colaba,Mumbai,Maharashtra,India,400039,022-66064626,022-66064603,Jagdish Udeshi,Head Op. & Compl,dummy_mail@dummy.com,022-66064615,022-66064603,0,Gaurang Muni,Head Equity BO,dummy_mail@dummy.com,022-66064626,022-66064603,0,,,,,,,,,,,,1,,,,,,,,,,
P5049,P5049   ,0,1,RA Securities Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-06,2012-07-06,2012-07-06 13:00:41,2014-01-28 17:33:43,,55-57372,1994-11-02,INB230782038,        ,AAACR3756K,"77 Shyam Lal Road,",Daryaganj,,New Delhi,Delhi,India,110002,011-23271515,,"77 Shyam Lal Road,",Daryaganj,,New Delhi,Delhi,India,110002,011-23271515,,Ravi Kumar Goyal,Compl. Officer,dummy_mail@dummy.com,011-23271515,,0,Ravi Mittal,Director,dummy_mail@dummy.com,011-23271515,,0,,,,,,,,,,,,1,,,,,,,,,,
P5050,P5050   ,0,1,Mahavir Soni & CO,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-16,2012-07-16,2012-07-16 18:25:38,2014-01-28 17:33:43,,-,1990-11-15,INB030060112,        ,AJMPS1150J,"13, Noormal Lohia Lane",4th Floor,,Kolkata,West Bengal,India,700007,9831818568,,"9, India Exchange Place","4th Floor, Room no. 4/4B",,Kolkata,West Bengal,India,700001,033-22310882,,Mahavir Prasad Soni,Proprietor,dummy_mail@dummy.com,033-22312616,,0,Kalyan Adhikary,Manager,dummy_mail@dummy.com,033-22312617/16,,0,,,,,,,,,,,,1,,,,,,,,,,
P5061,P5061   ,0,1,Maliram Makharia Finstock Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-16,2012-07-16,2012-07-16 18:25:40,2014-01-28 17:33:43,,98037,1996-12-03,INB010972034/231075632,        ,AACCM1102E,"610, Raheja Centre,","Free Press Journal Marg,",Nariman Point,Mumbai,Maharashtra,India,400021,022-22818969,022-22819150,"610, Raheja Centre,","Free Press Journal Marg,",Nariman Point,Mumbai,Maharashtra,India,400021,022-22818969,022-22819150,Ganesh Maheshwari,Compl. Officer,dummy_mail@dummy.com,022-22818969,022-22819150,0,Nagendra S Dubey,Manager,dummy_mail@dummy.com,022-22818969,022-22819150,0,,,,,,,,,,,,1,,,,,,,,,,
P5072,P5072   ,0,1,K. M. Jain Stock Brokers Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-16,2012-07-16,2012-07-16 18:25:41,2014-01-28 17:33:43,,11-112227,1997-03-12,INB230990237,        ,AAACK4622P,"631, P. J. Tower",Dalal Street,Fort,Mumbai,Maharashtra,India,400001,022-22723535,022-22722189,"631, P. J. Tower",Dalal Street,Fort,Mumbai,Maharashtra,India,400001,022-22723535,022-22722181,Anand Jain,Director,dummy_mail@dummy.com,022-30282274,022-22722189,0,Anand Jain,Director,dummy_mail@dummy.com,022-30282274,022-22722189,0,,,,,,,,,,,,1,,,,,,,,,,
P5083,P5083   ,0,1,P Suryakant Share & Stock Brokers Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-23,2012-07-23,2012-07-23 16:13:06,2014-01-28 17:33:43,,U67120MH2001PTC130484,2001-01-17,INB011339331,        ,AACCP3112F,"5th Floor, Bldg No.05, Raja Bahadur","Compound, Near Federal Bank","Mumbai Samachar Marg, Fort",Mumbai,Maharashtra,India,400001,022-42205220,022-42005200,"5th Floor, Bldg No.05, Raja Bahadur","Compound, Near Federal Bank","Mumbai Samachar Marg, Fort",Mumbai,Maharashtra,India,400001,022-42205220,022-42005200,Rajesh G Morparia,Compl. Officer,dummy_mail@dummy.com,022-42205216,022-42005200,0,Vipul R Shah,Compl. Officer,dummy_mail@dummy.com,022-42205216,022-42005200,0,,,,,,,,,,,,1,,,,,,,,,,
P5094,P5094   ,0,1,PSJ Securities Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-23,2012-07-23,2012-07-23 16:13:07,2014-01-28 17:33:43,,U67190MH2001PTC132129,1994-06-23,INB230906837,        ,AAACP9123A,"5th Floor, Bldg No.05, Raja Bahadur","Compound, Near Federal Bank","Mumbai Samachar Marg, Fort",Mumbai,Maharashtra,India,400001,022-42205220,022-42005200,"5th Floor, Bldg No.05, Raja Bahadur","Compound, Near Federal Bank","Mumbai Samachar Marg, Fort",Mumbai,Maharashtra,India,400001,022-42205220,022-42005200,Vipul R Shah,Compl. Officer,dummy_mail@dummy.com,022-42205216,022-42005200,0,Rajesh G Morparia,Compl. Officer,dummy_mail@dummy.com,022-42205216,022-42005200,0,,,,,,,,,,,,1,,,,,,,,,,
P5107,P5107   ,0,1,HDFC Asset Management Company Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-23,2012-07-23,2012-07-23 18:06:36,2014-06-06 15:40:40,,U65991MH1999PLC123027,1999-10-12,MF/044/00/6,        ,AAACH7614L,"Ramon House, 3rd Floor, ","H.T Parekh Marg, ","169, Backbay Reclamation, Churchgate",Mumbai,Maharashtra,India,400020,022-22821144,,"HUL House, 2nd Floor,H.T.Parekh Marg","165-166 Backbay Reclamation,",Churchgate,Mumbai,Maharashtra,India,400020,022-66316333,022-66580162,Yezdi Khariwala,Chief Comp. Off.,dummy_mail@dummy.com,022-66316320,,0,John Mathews,Sr. VP,dummy_mail@dummy.com,022-66316301,,0,,,,,Y,,,,,,,1,R4500,P5107,P5107,HDFC Asset Management Company Limited,HDFC Asset Management Company Limited,2012-08-29 14:59:34,2013-06-25 16:23:35,PRDKRA,SYSTEM,1
P5118,P5118   ,0,1,Oyster Fincap Private Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-25,2012-07-25,2012-07-25 10:03:13,2014-01-28 17:33:43,,U65990MH2010PTC205041,2010-06-29,INB231414930,        ,AABC03160F,"803, Raheja Centre",Nariman Point,,Mumbai,Maharashtra,India,400021,022-43346507,022-43346505,"803, Raheja Centre",Nariman Point,,Mumbai,Maharashtra,India,400021,022-43346507,022-43346505,Kailash Vyas,Compl. Officer,dummy_mail@dummy.com,022-43346507,022-43346505,0,Kailash Vyas,Compl. Officer,dummy_mail@dummy.com,022-43346507,022-43346505,0,,,,,,,,,,,,1,,,,,,,,,,
P5129,P5129   ,0,1,Alliance Finstock Limited,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-25,2012-07-25,2012-07-25 10:03:13,2014-01-28 17:33:43,,11-88337,1995-12-05,INB010780731,        ,AADCA9058Q,"10/11, Sangam Commercial Complex","1st Floor, Sangam Bldg,","Wellesly Road,",Pune,Maharashtra,India,411001,020-24058800,,"505/506, Atlantic Commercial Tower","R. B. Mehta Marg,",Ghatkopar,Mumbai,Maharashtra,India,400077,022-42955735,022-42955739,Anil S. Kandalkar,Compl. Officer,dummy_mail@dummy.com,022-42955735,022-42955739,0,Prakash A. Savaratkar,IT,dummy_mail@dummy.com,022-42955735,022-42955739,0,,,,,,,,,,,,1,,,,,,,,,,
P5130,P5130   ,0,1,KGR Securities Pvt. Ltd.,0,,,,0,,,,SYSTEM  ,PRDKRA  ,2012-07-26,2012-07-26,2012-07-26 11:29:50,2014-01-28 17:33:43,,-,1997-10-27,INB010992436,        ,AAACK6042M,"Unit No.1030/1031, IJMIMA Complex,","Raheja Metroplex, Opp. Goregaon","Sports  Club, Link Road, Malad (W)",Mumbai,Maharashtra,India,400064,022-42930930,022-42930911,"Unit No.1030/1031, IJMIMA Complex,","Raheja Metroplex, Opp. Goregaon","Sports  Club, Link Road, Malad (W)",Mumbai,Maharashtra,India,400064,022-42930930,022-42930911,Viren Shah,Compl. Officer,dummy_mail@dummy.com,022-42930930,022-42930911,0,Mitesh Tandel,Sys Administratr,dummy_mail@dummy.com,022-42930930,022-42930911,0,,,,,,,,,,,,1,,,,,,,,,,
